265000.000000	-1.728912	1.501068
265500.000000	-1.362938	1.453328
266000.000000	-1.392454	1.461599
266500.000000	-1.521058	1.447390
267000.000000	-1.352566	1.485936
267500.000000	-1.488788	1.377725
268000.000000	-1.610806	1.367609
268500.000000	-1.365869	1.426796
269000.000000	-1.346435	1.491592
269500.000000	-1.364086	1.495893
270000.000000	-1.084847	1.515476
270500.000000	-1.240163	1.537025
271000.000000	-1.507297	1.566791
271500.000000	-1.590516	1.487189
272000.000000	-1.488227	1.533069
272500.000000	-1.583655	1.562687
273000.000000	-1.323596	1.513205
273500.000000	-1.582767	1.462415
274000.000000	-1.335294	1.394667
274500.000000	-1.764500	1.501950
275000.000000	-1.766019	1.496856
275500.000000	-1.528417	1.547026
276000.000000	-1.052348	1.533468
276500.000000	-1.557580	1.567475
277000.000000	-1.608436	1.503836
277500.000000	-1.682801	1.534790
278000.000000	-1.452466	1.434017
278500.000000	-1.910258	1.358128
279000.000000	-1.967236	1.349438
279500.000000	-1.778101	1.412901
280000.000000	-2.095724	1.513477
280500.000000	-2.509666	1.429776
281000.000000	-2.643753	1.462648
281500.000000	-3.107089	1.518736
282000.000000	-3.143826	1.544548
282500.000000	-3.460531	1.513292
283000.000000	-3.741506	1.512201
283500.000000	-4.276466	1.418712
284000.000000	-4.228512	1.535481
284500.000000	-4.008106	1.484108
285000.000000	-4.754932	1.391253
285500.000000	-4.526207	1.383855
286000.000000	-4.149120	1.343048
286500.000000	-4.387429	1.477178
287000.000000	-4.676941	1.455357
287500.000000	-3.917315	1.489239
288000.000000	-4.058131	1.436138
288500.000000	-3.794049	1.447649
289000.000000	-3.671908	1.339904
289500.000000	-3.705682	1.373909
290000.000000	-3.554477	1.424085
290500.000000	-3.540536	1.408677
291000.000000	-3.575053	1.346207
291500.000000	-3.097087	1.502051
292000.000000	-2.799608	1.432666
292500.000000	-2.904195	1.339413
293000.000000	-2.645827	1.394243
293500.000000	-2.210483	1.423748
294000.000000	-2.472045	1.405460
294500.000000	-2.489877	1.491502
295000.000000	-2.413981	1.545485
295500.000000	-2.307446	1.420612
296000.000000	-2.450991	1.358487
296500.000000	-2.092683	1.428809
297000.000000	-1.967323	1.403417
297500.000000	-2.048562	1.382613
298000.000000	-1.865317	1.440661
298500.000000	-1.880202	1.491754
299000.000000	-1.556571	1.491442
299500.000000	-1.580520	1.418384
300000.000000	-1.824744	1.444590
300500.000000	-1.817750	1.261550
301000.000000	-1.458044	1.312290
301500.000000	-1.515452	1.366833
302000.000000	-1.432614	1.443146
302500.000000	-1.655031	1.401578
303000.000000	-1.510537	1.380224
303500.000000	-1.790520	1.483767
304000.000000	-1.369432	1.492668
304500.000000	-1.540392	1.421792
305000.000000	-1.414571	1.359078
305500.000000	-1.299331	1.310131
306000.000000	-1.432509	1.387853
306500.000000	-1.392790	1.475052
307000.000000	-1.210979	1.405909
307500.000000	-0.953576	1.453684
308000.000000	-0.939410	1.398226
308500.000000	-1.061471	1.416388
309000.000000	-0.999480	1.381852
309500.000000	-1.368941	1.306731
310000.000000	-1.134114	1.356103
310500.000000	-1.102666	1.374766
311000.000000	-1.072650	1.427106
311500.000000	-1.003459	1.462202
312000.000000	-0.946576	1.412084
312500.000000	-0.910394	1.428999
313000.000000	-0.795336	1.419107
313500.000000	-0.889538	1.492969
314000.000000	-0.850044	1.498042
314500.000000	-0.916317	1.445865
315000.000000	-0.710238	1.421931
315500.000000	-0.973109	1.424748
316000.000000	-0.896470	1.436939
316500.000000	-0.769047	1.483700
317000.000000	-0.743466	1.441456
317500.000000	-0.695682	1.397632
318000.000000	-0.559065	1.485750
318500.000000	-0.836678	1.497559
319000.000000	-0.777721	1.435297
319500.000000	-0.993052	1.491193
320000.000000	-1.099516	1.448876
320500.000000	-0.737088	1.452909
321000.000000	-0.636836	1.447347
321500.000000	-0.643448	1.463840
322000.000000	-0.707313	1.398796
322500.000000	-0.957912	1.436742
323000.000000	-0.861673	1.442426
323500.000000	-0.484625	1.471180
324000.000000	-0.561439	1.386898
324500.000000	-0.770327	1.438242
325000.000000	-0.804464	1.406681
324500.000000	-0.735036	1.481682
324000.000000	-0.605445	1.438582
323500.000000	-0.614295	1.371975
323000.000000	-0.790582	1.436936
322500.000000	-0.873417	1.435484
322000.000000	-0.723877	1.368772
321500.000000	-0.841690	1.362730
321000.000000	-0.685182	1.389525
320500.000000	-0.598140	1.495870
320000.000000	-0.827676	1.400190
319500.000000	-0.745695	1.341737
319000.000000	-0.978367	1.404195
318500.000000	-1.048919	1.390356
318000.000000	-0.791807	1.437841
317500.000000	-0.641932	1.442606
317000.000000	-0.716529	1.414367
316500.000000	-0.769295	1.466841
316000.000000	-0.837046	1.432062
315500.000000	-0.746655	1.493142
315000.000000	-0.887634	1.447444
314500.000000	-0.763041	1.397405
314000.000000	-0.996637	1.398407
313500.000000	-1.137318	1.475854
313000.000000	-1.036444	1.457767
312500.000000	-0.881497	1.404436
312000.000000	-0.945122	1.430870
311500.000000	-0.935360	1.310835
311000.000000	-1.063861	1.398575
310500.000000	-1.012615	1.327669
310000.000000	-0.984812	1.364419
309500.000000	-0.795857	1.474061
309000.000000	-1.164955	1.461271
308500.000000	-0.920284	1.400502
308000.000000	-0.968551	1.416347
307500.000000	-1.073293	1.466925
307000.000000	-1.081612	1.408566
306500.000000	-0.771562	1.422317
306000.000000	-1.070046	1.435238
305500.000000	-1.078750	1.475328
305000.000000	-1.093055	1.501900
304500.000000	-1.357752	1.398157
304000.000000	-1.500331	1.412760
303500.000000	-1.678842	1.428252
303000.000000	-1.455264	1.405656
302500.000000	-1.389455	1.448418
302000.000000	-1.806231	1.413324
301500.000000	-1.850624	1.411537
301000.000000	-1.748060	1.401040
300500.000000	-1.444517	1.323354
300000.000000	-1.344104	1.356813
299500.000000	-1.571259	1.310765
299000.000000	-1.782940	1.396749
298500.000000	-1.684693	1.397659
298000.000000	-1.714171	1.388102
297500.000000	-1.769010	1.429271
297000.000000	-2.093514	1.425951
296500.000000	-2.107625	1.346057
296000.000000	-1.869255	1.409469
