265000.000000	0.314550	0.844858
265500.000000	0.392401	0.852627
266000.000000	0.333702	0.879469
266500.000000	0.374007	0.884919
267000.000000	0.396698	0.877326
267500.000000	0.422455	0.910026
268000.000000	0.464400	0.890131
268500.000000	0.424295	0.868536
269000.000000	0.394162	0.883282
269500.000000	0.413824	0.879777
270000.000000	0.358359	0.876303
270500.000000	0.303129	0.853137
271000.000000	0.312883	0.868111
271500.000000	0.430339	0.893063
272000.000000	0.388479	0.855432
272500.000000	0.369016	0.885336
273000.000000	0.265033	0.830366
273500.000000	0.277748	0.852365
274000.000000	0.324919	0.927067
274500.000000	0.346588	0.939508
275000.000000	0.261208	0.909641
275500.000000	0.014215	0.947815
276000.000000	-0.207957	0.889928
276500.000000	-0.674099	0.865698
277000.000000	-1.316427	0.888899
277500.000000	-2.001742	0.866490
278000.000000	-2.379608	0.853283
278500.000000	-2.891252	0.833262
279000.000000	-3.254786	0.858079
279500.000000	-3.696449	0.862093
280000.000000	-4.227821	0.821281
280500.000000	-4.349086	0.884063
281000.000000	-4.568739	0.873208
281500.000000	-3.739228	0.831548
282000.000000	-3.935261	0.783683
282500.000000	-3.538171	0.810099
283000.000000	-3.218651	0.788245
283500.000000	-3.119428	0.819422
284000.000000	-2.699390	0.844650
284500.000000	-2.432546	0.869201
285000.000000	-2.149001	0.861536
285500.000000	-2.024383	0.810896
286000.000000	-1.835192	0.827773
286500.000000	-1.594560	0.796166
287000.000000	-1.566101	0.826681
287500.000000	-1.169621	0.788122
288000.000000	-0.888582	0.848168
288500.000000	-0.628875	0.868816
289000.000000	-0.788875	0.848404
289500.000000	-0.526545	0.891907
290000.000000	-0.466710	0.887061
290500.000000	-0.334917	0.879363
291000.000000	-0.329078	0.827976
291500.000000	-0.368467	0.858712
292000.000000	-0.341934	0.790605
292500.000000	-0.292418	0.813193
293000.000000	-0.255563	0.807370
293500.000000	-0.088230	0.806699
294000.000000	-0.042291	0.821613
294500.000000	-0.056806	0.860089
295000.000000	-0.018669	0.819283
295500.000000	-0.020392	0.858269
296000.000000	0.070913	0.841756
296500.000000	0.023343	0.829168
297000.000000	0.120242	0.832294
297500.000000	0.164713	0.817843
298000.000000	0.112619	0.818795
298500.000000	0.194861	0.822245
299000.000000	0.233816	0.879941
299500.000000	0.262217	0.902773
300000.000000	0.316673	0.899251
300500.000000	0.349156	0.895679
301000.000000	0.266222	0.888835
301500.000000	0.207107	0.858976
302000.000000	0.301510	0.887657
302500.000000	0.366509	0.869833
303000.000000	0.212082	0.827763
303500.000000	0.254332	0.868130
304000.000000	0.288228	0.891363
304500.000000	0.360451	0.875234
305000.000000	0.357264	0.942179
305500.000000	0.361558	0.919772
306000.000000	0.438766	0.946259
306500.000000	0.391429	0.889851
307000.000000	0.386665	0.922950
307500.000000	0.418598	0.945964
308000.000000	0.424823	0.930533
308500.000000	0.378865	0.866083
309000.000000	0.315044	0.855868
309500.000000	0.419771	0.888608
310000.000000	0.407871	0.881245
310500.000000	0.447455	0.883405
311000.000000	0.459093	0.891832
311500.000000	0.427639	0.910705
312000.000000	0.394452	0.907495
312500.000000	0.378905	0.873399
313000.000000	0.457717	0.925055
313500.000000	0.516865	0.891701
314000.000000	0.492233	0.919756
314500.000000	0.495638	0.921126
315000.000000	0.511131	0.895743
315500.000000	0.484928	0.915254
316000.000000	0.434132	0.888163
316500.000000	0.465889	0.913508
317000.000000	0.407838	0.904878
317500.000000	0.518560	0.932030
318000.000000	0.460042	0.909955
318500.000000	0.443399	0.914632
319000.000000	0.543044	0.917412
319500.000000	0.524135	0.921281
320000.000000	0.516647	0.934508
320500.000000	0.556631	0.921646
321000.000000	0.591021	0.972086
321500.000000	0.506323	0.939935
322000.000000	0.434797	0.926577
322500.000000	0.564613	0.936172
323000.000000	0.546292	0.943925
323500.000000	0.558462	0.918776
324000.000000	0.474080	0.924001
324500.000000	0.584780	0.937336
325000.000000	0.471513	0.864068
324500.000000	0.516807	0.880893
324000.000000	0.518719	0.885274
323500.000000	0.476390	0.865489
323000.000000	0.444012	0.852895
322500.000000	0.508666	0.848015
322000.000000	0.485341	0.865827
321500.000000	0.388112	0.876657
321000.000000	0.465060	0.863692
320500.000000	0.480560	0.887807
320000.000000	0.491622	0.910304
319500.000000	0.476133	0.966627
319000.000000	0.486660	0.874110
318500.000000	0.448056	0.866703
318000.000000	0.469879	0.889822
317500.000000	0.512424	0.927708
317000.000000	0.463681	0.948924
316500.000000	0.470349	0.941422
316000.000000	0.415574	0.889764
315500.000000	0.413020	0.922482
315000.000000	0.451604	0.891289
314500.000000	0.385149	0.908367
314000.000000	0.524666	0.930672
313500.000000	0.463282	0.916615
313000.000000	0.459280	0.867354
312500.000000	0.474906	0.891382
312000.000000	0.459608	0.897873
311500.000000	0.486048	0.879041
311000.000000	0.404637	0.928226
310500.000000	0.504372	0.987385
310000.000000	0.476628	0.992888
309500.000000	0.452507	0.912229
309000.000000	0.431269	0.950783
308500.000000	0.412152	0.940976
308000.000000	0.455727	0.952845
307500.000000	0.426435	0.934978
307000.000000	0.462050	0.948155
306500.000000	0.412518	0.949051
306000.000000	0.441039	0.952740
305500.000000	0.450981	0.906645
305000.000000	0.339142	0.834851
304500.000000	0.345242	0.869230
304000.000000	0.360366	0.933768
303500.000000	0.421355	0.925543
303000.000000	0.347145	0.904135
302500.000000	0.302748	0.890274
302000.000000	0.326321	0.917181
301500.000000	0.361396	0.874191
301000.000000	0.382732	0.870170
300500.000000	0.264301	0.879095
300000.000000	0.328913	0.901576
299500.000000	0.292564	0.924230
299000.000000	0.232961	0.934594
298500.000000	0.254959	0.896728
298000.000000	0.200883	0.869693
297500.000000	0.242217	0.898426
297000.000000	0.261546	0.915765
296500.000000	0.256047	0.911149
296000.000000	0.176795	0.912163
295500.000000	0.152753	0.899520
295000.000000	0.103059	0.878483
294500.000000	0.078088	0.863648
294000.000000	-0.011261	0.836783
293500.000000	-0.177492	0.827565
293000.000000	-0.126824	0.859537
292500.000000	-0.042233	0.868728
292000.000000	-0.046489	0.868253
291500.000000	-0.181694	0.894169
291000.000000	-0.348787	0.923208
290500.000000	-0.358398	0.876186
290000.000000	-0.373155	0.875866
289500.000000	-0.377722	0.869527
289000.000000	-0.455255	0.857092
288500.000000	-0.682046	0.862746
288000.000000	-0.794342	0.886342
287500.000000	-0.926535	0.923908
287000.000000	-1.202677	0.943697
286500.000000	-1.349382	0.948568
286000.000000	-1.497045	0.904459
285500.000000	-1.646132	0.937762
285000.000000	-2.232066	0.911671
284500.000000	-1.971904	0.931156
284000.000000	-2.325773	0.887454
283500.000000	-2.486159	0.890418
283000.000000	-2.807885	0.881703
282500.000000	-3.494462	0.924911
282000.000000	-3.759771	0.919991
281500.000000	-4.024925	0.908802
281000.000000	-4.165869	0.789494
280500.000000	-4.698012	0.860746
280000.000000	-4.489156	0.884609
279500.000000	-4.324104	0.879758
279000.000000	-3.759863	0.930078
278500.000000	-3.170309	0.976054
278000.000000	-2.920194	0.858958
277500.000000	-2.189137	0.933194
277000.000000	-1.826251	0.867470
276500.000000	-1.174826	0.885703
276000.000000	-0.536407	0.904392
275500.000000	-0.204328	0.888068
275000.000000	-0.024027	0.866741
274500.000000	0.080267	0.875748
274000.000000	0.277668	0.905339
273500.000000	0.378466	0.895355
273000.000000	0.424441	0.963631
272500.000000	0.396288	0.958473
272000.000000	0.378027	0.893044
271500.000000	0.361830	0.896780
271000.000000	0.366439	0.861850
270500.000000	0.362227	0.924283
270000.000000	0.353505	0.891857
269500.000000	0.405554	0.919536
269000.000000	0.349553	0.912739
268500.000000	0.456790	0.914767
268000.000000	0.427750	0.924814
267500.000000	0.492268	0.910423
267000.000000	0.500812	0.938790
266500.000000	0.460093	0.908432
266000.000000	0.476818	0.897511
265500.000000	0.472018	0.927671
265000.000000	0.390667	0.888671
