265000.000000	-1.430239	-0.840971
265500.000000	-1.513309	-0.874699
266000.000000	-1.757165	-1.027092
266500.000000	-2.009890	-1.354100
267000.000000	-2.185058	-1.516802
267500.000000	-2.109632	-1.489125
268000.000000	-2.186195	-1.568254
268500.000000	-1.982805	-1.381146
269000.000000	-2.065324	-1.431254
269500.000000	-2.272691	-1.552113
270000.000000	-2.246650	-1.593198
270500.000000	-2.278396	-1.619211
271000.000000	-2.171668	-1.607784
271500.000000	-2.300681	-1.604894
272000.000000	-2.209267	-1.582045
272500.000000	-2.277904	-1.594813
273000.000000	-2.155258	-1.554600
273500.000000	-2.200394	-1.538600
274000.000000	-2.194533	-1.507501
274500.000000	-2.284566	-1.543759
275000.000000	-2.255998	-1.572347
275500.000000	-2.212200	-1.556090
276000.000000	-2.242215	-1.611660
276500.000000	-2.359991	-1.592318
277000.000000	-2.307597	-1.577461
277500.000000	-2.395945	-1.580252
278000.000000	-2.320776	-1.519373
278500.000000	-2.501224	-1.510492
279000.000000	-2.690221	-1.543416
279500.000000	-3.054751	-1.535917
280000.000000	-3.242886	-1.554309
280500.000000	-3.406078	-1.549013
281000.000000	-3.587287	-1.569288
281500.000000	-3.755192	-1.545450
282000.000000	-3.932492	-1.541789
282500.000000	-4.280814	-1.567429
283000.000000	-4.191102	-1.549520
283500.000000	-4.648141	-1.576590
284000.000000	-4.553321	-1.597422
284500.000000	-4.425595	-1.585759
285000.000000	-4.154872	-1.531487
285500.000000	-3.795968	-1.507314
286000.000000	-3.740789	-1.522790
286500.000000	-3.650619	-1.532812
287000.000000	-3.534267	-1.522500
287500.000000	-3.415182	-1.489957
288000.000000	-3.364037	-1.493211
288500.000000	-3.192986	-1.526691
289000.000000	-3.227521	-1.499176
289500.000000	-3.030363	-1.490877
290000.000000	-2.921592	-1.481324
290500.000000	-2.774141	-1.469756
291000.000000	-2.744950	-1.488457
291500.000000	-2.573981	-1.474412
292000.000000	-2.696751	-1.538977
292500.000000	-2.655700	-1.580791
293000.000000	-2.692244	-1.572334
293500.000000	-2.562837	-1.612688
294000.000000	-2.493807	-1.565456
294500.000000	-2.419772	-1.539920
295000.000000	-2.423475	-1.542905
295500.000000	-2.351921	-1.545684
296000.000000	-2.382150	-1.545375
296500.000000	-2.231543	-1.519972
297000.000000	-2.243838	-1.503400
297500.000000	-2.213133	-1.505984
298000.000000	-2.311919	-1.590480
298500.000000	-2.409272	-1.631558
299000.000000	-2.310345	-1.611714
299500.000000	-2.349380	-1.638150
300000.000000	-2.313253	-1.598722
300500.000000	-2.213853	-1.573213
301000.000000	-2.244128	-1.569406
301500.000000	-2.231831	-1.581596
302000.000000	-2.170459	-1.578779
302500.000000	-2.193957	-1.591447
303000.000000	-2.265680	-1.610348
303500.000000	-2.245557	-1.620292
304000.000000	-2.250167	-1.598162
304500.000000	-2.144268	-1.557547
305000.000000	-2.062782	-1.605818
305500.000000	-2.141236	-1.608059
306000.000000	-2.226954	-1.562396
306500.000000	-2.171673	-1.549412
307000.000000	-2.203140	-1.538330
307500.000000	-2.065974	-1.512918
308000.000000	-2.032597	-1.545875
308500.000000	-2.090848	-1.538704
309000.000000	-2.071988	-1.542930
309500.000000	-2.082330	-1.548313
310000.000000	-2.118766	-1.573701
310500.000000	-2.099627	-1.590278
311000.000000	-1.986452	-1.505466
311500.000000	-1.954811	-1.516132
312000.000000	-1.998172	-1.570474
312500.000000	-2.021658	-1.576276
313000.000000	-2.013608	-1.541934
313500.000000	-2.051234	-1.559004
314000.000000	-2.097824	-1.571503
314500.000000	-2.097416	-1.580629
315000.000000	-2.102288	-1.617760
314500.000000	-2.033751	-1.576261
314000.000000	-1.961672	-1.530374
313500.000000	-2.059698	-1.584556
313000.000000	-2.027986	-1.601911
312500.000000	-2.096978	-1.608137
312000.000000	-2.081544	-1.598992
311500.000000	-1.962430	-1.550810
311000.000000	-1.962363	-1.544589
310500.000000	-1.979725	-1.530926
310000.000000	-2.002121	-1.506927
309500.000000	-2.070943	-1.552671
