143.92065	-0.00218
144.25858	-0.00199
144.58275	-0.00167
144.91598	-0.00153
145.28272	-0.00181
145.61320	-0.00159
145.94223	-0.00102
146.29650	-0.00158
146.61145	-0.00208
146.95456	-0.00242
147.30414	-0.00265
147.64271	-0.00319
147.98161	-0.00383
148.30724	-0.00466
148.65002	-0.00501
148.98390	-0.00539
149.32248	-0.00585
149.66882	-0.00647
150.00837	-0.00687
150.34258	-0.00749
150.66966	-0.00808
151.00451	-0.00820
151.33937	-0.00832
151.68150	-0.00882
152.03594	-0.00868
152.37888	-0.00874
152.70775	-0.00874
153.04665	-0.00872
153.39736	-0.00841
153.72639	-0.00833
154.05412	-0.00816
154.40046	-0.00818
154.75247	-0.00853
155.06774	-0.00853
155.41765	-0.00857
155.74813	-0.00897
156.09188	-0.00963
156.40521	-0.00983
156.75350	-0.01016
157.08042	-0.01032
157.41786	-0.01037
157.73928	-0.01043
158.10278	-0.01040
158.44961	-0.01042
158.79029	-0.01025
159.12078	-0.01015
159.43750	-0.00980
159.79113	-0.00942
160.14136	-0.00875
160.46860	-0.00830
160.81802	-0.00775
161.14333	-0.00695
161.47883	-0.00657
161.81530	-0.00582
162.15420	-0.00538
162.48047	-0.00497
162.84689	-0.00465
163.17672	-0.00473
163.51206	-0.00460
163.84886	-0.00480
164.17983	-0.00527
164.55028	-0.00568
164.89533	-0.00603
165.20348	-0.00682
165.54546	-0.00739
165.87885	-0.00835
166.21371	-0.00897
166.55746	-0.00955
166.89863	-0.01054
167.23979	-0.01112
167.57756	-0.01185
167.92584	-0.01247
168.26571	-0.01292
168.61093	-0.01314
168.92393	-0.01367
169.28419	-0.01391
169.59655	-0.01397
169.95438	-0.01373
170.29231	-0.01377
170.64028	-0.01352
170.96865	-0.01293
171.30966	-0.01281
171.64888	-0.01223
171.97192	-0.01165
172.33008	-0.01118
172.67416	-0.01073
173.01322	-0.01046
173.34920	-0.01007
173.68454	-0.00949
174.03105	-0.00915
174.35781	-0.00870
174.70432	-0.00829
175.04338	-0.00743
175.38470	-0.00714
175.72716	-0.00657
176.05538	-0.00657
176.39169	-0.00646
176.73982	-0.00620
177.07807	-0.00590
177.41778	-0.00557
177.76040	-0.00570
178.08635	-0.00543
178.42752	-0.00539
178.76302	-0.00526
179.10451	-0.00537
179.44324	-0.00545
179.79816	-0.00558
180.11004	-0.00578
180.44942	-0.00601
180.81098	-0.00604
181.13402	-0.00594
181.46936	-0.00631
181.82638	-0.00626
182.14942	-0.00664
182.50677	-0.00670
182.82949	-0.00681
183.16919	-0.00682
183.52056	-0.00719
183.83987	-0.00700
184.16615	-0.00699
184.52382	-0.00706
184.86466	-0.00697
185.21845	-0.00710
185.53566	-0.00701
185.88460	-0.00695
186.21945	-0.00681
186.55948	-0.00676
186.89563	-0.00675
187.24214	-0.00661
187.59237	-0.00661
187.90731	-0.00643
188.25479	-0.00613
188.59515	-0.00596
188.91916	-0.00571
189.26955	-0.00551
189.59825	-0.00526
189.94006	-0.00534
190.26796	-0.00432
190.61285	-0.00479
190.94818	-0.00478
191.30392	-0.00460
191.64702	-0.00471
191.98511	-0.00436
192.33227	-0.00447
192.67100	-0.00440
193.01217	-0.00432
193.33602	-0.00438
193.67492	-0.00447
194.01042	-0.00291
194.36437	-0.00416
194.69194	-0.00439
195.05317	-0.00462
195.39126	-0.00478
195.73033	-0.00477
196.05595	-0.00487
196.38773	-0.00487
196.74136	-0.00536
197.05744	-0.00516
197.40767	-0.00472
197.76405	-0.00508
198.09809	-0.00517
198.42275	-0.00513
198.78722	-0.00530
199.10815	-0.00540
199.44819	-0.00538
199.78968	-0.00535
200.13521	-0.00540
200.47265	-0.00534
200.80362	-0.00509
201.14430	-0.00522
201.49858	-0.00505
201.83198	-0.00494
202.17864	-0.00500
202.51593	-0.00473
202.84398	-0.00469
203.19405	-0.00462
203.53894	-0.00457
203.86699	-0.00453
204.21690	-0.00442
204.54382	-0.00424
204.87851	-0.00397
205.23020	-0.00371
205.57816	-0.00384
205.89974	-0.00362
206.26001	-0.00351
206.57641	-0.00323
206.93797	-0.00305
207.26813	-0.00286
207.60444	-0.00271
207.93557	-0.00267
208.29340	-0.00264
208.63036	-0.00293
208.98350	-0.00235
209.29942	-0.00185
209.63428	-0.00161
210.00587	-0.00097
210.32794	-0.00137
210.67088	-0.00112
211.01593	-0.00112
211.33638	-0.00093
211.67836	-0.00105
212.02324	-0.00127
212.37914	-0.00154
212.70525	-0.00139
213.05354	-0.00123
213.38952	-0.00178
213.73716	-0.00190
214.07736	-0.00182
214.42824	-0.00222
214.75370	-0.00302
215.09503	-0.00269
215.45028	-0.00257
215.77574	-0.00286
216.09781	-0.00276
216.45662	-0.00267
216.78662	-0.00294
217.16646	-0.00278
217.48902	-0.00276
217.82290	-0.00276
218.15678	-0.00262
218.50118	-0.00233
218.84381	-0.00212
219.19096	-0.00201
219.52112	-0.00164
219.86941	-0.00148
220.19973	-0.00120
220.55692	-0.00089
220.89517	-0.00081
221.23553	-0.00041
221.55776	-0.00025
221.91527	-0.00025
222.25482	-0.00003
222.58805	0.00012
222.93731	0.00033
223.28381	0.00073
223.60685	0.00078
223.95401	0.00098
224.30343	0.00126
224.64476	0.00139
224.98576	0.00165
225.33146	0.00167
225.66955	0.00201
226.00214	0.00226
226.34702	0.00218
226.68155	0.00241
227.04716	0.00243
227.37473	0.00370
227.72641	0.00257
228.03117	0.00242
228.37864	0.00211
228.74020	0.00156
229.07910	0.00150
229.39842	0.00113
229.74444	0.00062
230.08739	0.00025
230.43583	-0.00052
230.77004	-0.00111
231.12415	-0.00216
231.45739	-0.00263
231.82154	-0.00322
232.14037	-0.00393
232.47247	-0.00470
232.82578	-0.00529
233.16063	-0.00579
233.49500	-0.00656
233.85041	-0.00710
234.16293	-0.00789
234.52335	-0.00805
234.87455	-0.00842
235.21135	-0.00868
235.53892	-0.00920
235.87766	-0.00935
236.22594	-0.00903
236.56630	-0.00907
236.91977	-0.00890
237.25268	-0.00880
237.58818	-0.00855
237.94407	-0.00797
238.27520	-0.00794
238.61783	-0.00758
238.95236	-0.00707
239.28592	-0.00648
239.65621	-0.00598
239.98039	-0.00485
240.32867	-0.00504
240.66272	-0.00462
241.00421	-0.00404
241.34796	-0.00355
241.69528	-0.00316
242.03871	-0.00273
242.36434	-0.00217
242.71214	-0.00211
243.05962	-0.00197
243.40791	-0.00161
243.74729	-0.00159
244.09072	-0.00161
244.42768	-0.00172
244.76254	-0.00186
245.11293	-0.00182
245.44989	-0.00204
245.78442	-0.00254
246.11490	-0.00271
246.45461	-0.00308
246.79837	-0.00349
247.14730	-0.00376
247.47617	-0.00407
247.82882	-0.00457
248.16578	-0.00495
248.50905	-0.00544
248.84827	-0.00573
249.18070	-0.00614
249.53870	-0.00629
249.87954	-0.00629
250.19368	-0.00639
250.53582	-0.00660
250.87828	-0.00675
251.21119	-0.00664
251.57971	-0.00654
251.91359	-0.00647
252.25265	-0.00594
252.58443	-0.00601
252.92576	-0.00595
253.27113	-0.00575
253.60647	-0.00547
253.94699	-0.00532
254.29285	-0.00503
254.63887	-0.00481
254.98263	-0.00479
255.30858	-0.00436
255.64700	-0.00393
255.97845	-0.00400
256.31994	-0.00370
256.66143	-0.00341
257.01004	-0.00343
257.32774	-0.00334
257.69335	-0.00301
258.02140	-0.00304
258.35723	-0.00303
258.69645	-0.00266
259.03406	-0.00255
259.37037	-0.00232
259.71914	-0.00214
260.07148	-0.00202
260.38820	-0.00212
260.73228	-0.00243
261.07021	-0.00203
261.40167	-0.00199
261.75222	-0.00199
262.11394	-0.00207
262.43083	-0.00206
262.78705	-0.00215
263.09844	-0.00201
263.44041	-0.00220
263.76814	-0.00213
264.13844	-0.00201
264.47686	-0.00213
264.80508	-0.00207
265.14721	-0.00238
265.50149	-0.00280
265.82388	-0.00244
266.15971	-0.00246
266.51398	-0.00238
266.85644	-0.00231
267.18579	-0.00233
267.51304	-0.00219
267.85728	-0.00238
268.19813	-0.00273
268.53169	-0.00277
268.86541	-0.00268
269.21337	-0.00269
269.56053	-0.00287
269.90088	-0.00301
270.23978	-0.00293
270.58726	-0.00291
270.91953	-0.00296
271.26118	-0.00278
271.57596	-0.00292
271.93720	-0.00288
272.27982	-0.00296
272.60982	-0.00297
272.95196	-0.00318
273.29248	-0.00285
273.61552	-0.00279
273.97255	-0.00290
274.29300	-0.00280
274.64274	-0.00286
274.98358	-0.00296
275.32782	-0.00287
275.65491	-0.00267
275.98669	-0.00279
276.33530	-0.00257
276.68861	-0.00243
277.02297	-0.00240
277.35718	-0.00233
277.70676	-0.00231
278.03223	-0.00217
278.38311	-0.00195
278.71877	-0.00205
279.05864	-0.00184
279.39091	-0.00189
279.73564	-0.00198
280.05949	-0.00173
280.42396	-0.00174
280.76804	-0.00170
281.09885	-0.00153
281.43176	-0.00170
281.76613	-0.00144
282.10826	-0.00133
282.45882	-0.00147
282.80257	-0.00145
283.11963	-0.00093
283.45480	-0.00104
283.79646	-0.00155
284.12548	-0.00122
284.47798	-0.00114
284.84261	-0.00102
285.15934	-0.00142
285.50714	-0.00130
285.83358	-0.00137
286.18090	-0.00113
286.51122	-0.00130
286.86404	-0.00103
287.21071	-0.00106
287.53747	-0.00105
287.88382	-0.00105
288.19990	-0.00101
288.54463	-0.00125
288.86281	-0.00109
289.22259	-0.00123
289.54595	-0.00093
289.89910	-0.00096
290.21793	-0.00090
290.56638	-0.00080
290.90172	-0.00078
291.24321	-0.00076
291.58907	-0.00086
291.93072	-0.00080
292.24179	-0.00107
292.60448	-0.00089
292.94403	-0.00085
293.29069	-0.00093
293.61568	-0.00094
293.94649	-0.00109
294.27147	-0.00094
294.62850	-0.00072
294.96173	-0.00096
295.32135	-0.00086
295.65572	-0.00089
295.97115	-0.00078
296.30762	-0.00083
296.63779	-0.00079
296.98818	-0.00061
297.33760	-0.00058
297.67634	-0.00058
298.01038	-0.00058
298.35058	-0.00078
298.68786	-0.00094
299.01462	-0.00096
299.35725	-0.00091
299.69809	-0.00083
300.02178	-0.00097
300.36845	-0.00090
300.69052	-0.00092
301.05191	-0.00077
301.38078	-0.00087
301.72599	0.00016
302.05842	-0.00076
302.40185	-0.00092
302.73250	-0.00121
303.07302	-0.00108
303.42115	-0.00105
303.75762	-0.00126
304.10655	-0.00144
304.44465	-0.00112
304.76995	-0.00098
305.09898	-0.00113
305.45423	-0.00121
305.79394	-0.00138
306.12313	-0.00117
306.47125	-0.00123
306.80109	-0.00119
307.13627	-0.00111
307.47760	-0.00138
307.79514	-0.00109
308.14504	-0.00112
308.50790	-0.00119
308.82641	-0.00088
309.16498	-0.00110
309.51764	-0.00094
309.86674	-0.00114
310.18039	-0.00097
310.53208	-0.00076
310.86888	-0.00072
311.20276	0.00105
311.54684	-0.00045
311.86778	-0.00076
312.22157	-0.00072
312.54396	-0.00063
312.88043	-0.00064
313.22921	-0.00065
313.56390	-0.00038
313.90571	-0.00042
314.24057	-0.00044
314.59096	-0.00046
314.90704	-0.00090
315.25792	-0.00049
315.59731	-0.00074
315.93750	-0.00064
316.29146	-0.00057
316.60705	-0.00068
316.95129	-0.00054
317.26705	-0.00044
317.61841	-0.00132
317.97884	-0.00060
318.31094	-0.00060
318.65357	-0.00141
318.99279	-0.00086
319.32668	-0.00068
319.66703	-0.00088
320.00302	-0.00075
320.32525	-0.00067
320.67290	-0.00073
321.00241	-0.00060
321.33257	-0.00066
321.66921	-0.00081
322.00471	-0.00080
322.34215	-0.00075
322.68300	-0.00096
323.01931	-0.00081
323.36760	-0.00069
323.68740	-0.00076
324.04006	-0.00061
324.37103	-0.00044
324.72466	-0.00079
325.04802	-0.00082
325.37964	-0.00100
325.71741	-0.00089
326.06392	-0.00037
326.40428	-0.00060
326.73913	-0.00124
327.06654	-0.00074
327.40237	-0.00072
327.74095	-0.00076
328.08551	-0.00074
328.42765	-0.00077
328.76930	-0.00072
329.09785	-0.00116
329.43480	-0.00090
329.76141	-0.00072
330.09432	-0.00056
330.44083	-0.00067
330.78992	-0.00085
331.11685	-0.00094
331.45090	-0.00073
331.79595	-0.00094
332.12870	-0.00072
332.46307	-0.00075
332.80359	-0.00068
333.13731	-0.00068
333.48204	-0.00078
333.81479	-0.00091
334.16680	-0.00109
334.50004	-0.00106
334.82939	-0.00080
335.15502	-0.00072
335.48421	-0.00091
335.82797	-0.00086
336.15813	-0.00060
336.51597	-0.00051
336.83885	-0.00059
337.19733	-0.00084
337.53073	-0.00078
337.86801	-0.00069
338.19057	-0.00083
338.51733	-0.00090
338.84765	-0.00070
339.20857	-0.00055
339.52902	-0.00052
339.86986	-0.00059
340.21977	-0.00074
340.54443	-0.00063
340.89207	-0.00060
341.21738	-0.00047
341.55709	-0.00064
341.89566	-0.00033
342.23408	-0.00046
342.57816	-0.00066
342.90169	-0.00021
343.24156	-0.00028
343.58532	-0.00076
343.92001	-0.00074
344.25017	-0.00035
344.59539	-0.00012
344.92263	-0.00029
345.27594	-0.00025
345.58539	-0.00011
345.93141	-0.00019
346.25785	0.00003
346.61828	0.00028
346.96737	-0.00010
347.28718	-0.00016
347.64760	-0.00001
347.99557	0.00002
348.33204	-0.00001
348.65654	0.00023
349.00823	-0.00005
349.35652	-0.00009
349.68490	-0.00003
350.01636	-0.00034
350.35153	-0.00017
350.68461	-0.00022
351.01396	-0.00036
351.37196	-0.00051
351.70342	-0.00031
352.03407	-0.00052
352.37604	-0.00084
352.70362	-0.00068
353.04948	-0.00071
353.37915	-0.00117
353.71886	-0.00094
354.05097	-0.00034
354.40266	-0.00075
354.71728	-0.00092
355.06250	-0.00116
355.40221	-0.00131
355.73852	-0.00146
356.07451	-0.00122
356.39642	-0.00093
356.72787	-0.00111
357.07859	-0.00131
357.41781	-0.00145
357.74361	-0.00145
358.10403	-0.00139
358.43047	-0.00119
358.76339	-0.00111
359.10973	-0.00096
359.44200	-0.00103
359.77491	-0.00108
360.12110	0.00014
360.45029	-0.00059
360.78498	-0.00103
361.13926	-0.00099
361.46586	-0.00096
361.79829	-0.00102
362.14933	-0.00089
362.47690	-0.00091
362.79849	-0.00093
363.14192	-0.00078
363.51352	-0.00074
363.82280	-0.00085
364.15814	-0.00075
364.50303	-0.00069
364.84841	-0.00048
365.18877	-0.00054
365.50485	-0.00065
365.86948	-0.00058
366.19204	-0.00040
366.51654	-0.00065
366.86839	-0.00060
367.19952	-0.00053
367.54651	-0.00029
367.86858	-0.00053
368.21703	-0.00060
368.53069	-0.00049
368.88513	-0.00035
369.21448	-0.00049
369.55176	-0.00048
369.89746	-0.00045
370.24316	-0.00059
370.57591	-0.00033
370.90883	-0.00015
371.25388	-0.00028
371.58162	-0.00054
371.91922	-0.00037
372.26249	-0.00036
372.59589	-0.00024
372.92962	-0.00019
373.28228	0.00005
373.61341	-0.00023
373.95733	-0.00012
374.29510	-0.00027
374.62267	0.00015
374.96610	-0.00012
375.28834	-0.00031
375.64197	-0.00025
375.97326	-0.00094
376.32090	-0.00034
376.66288	-0.00021
376.97653	-0.00010
377.32887	-0.00028
377.66130	-0.00016
377.99680	-0.00004
378.34461	0.00002
378.69322	0.00016
379.02840	0.00012
379.36536	-0.00018
379.69552	-0.00022
380.05012	-0.00015
380.38838	0.00005
380.72517	-0.00018
381.05081	0.00004
381.39359	-0.00011
381.73897	-0.00029
382.07512	-0.00039
382.40350	-0.00056
382.74354	-0.00069
383.08389	-0.00083
383.41875	-0.00106
383.74762	-0.00116
384.10109	-0.00108
384.43950	-0.00116
384.76643	-0.00098
385.09902	-0.00176
385.43145	-0.00157
385.77504	-0.00139
386.10326	-0.00170
386.44411	-0.00161
386.77670	-0.00171
387.13340	-0.00178
387.46114	-0.00185
387.79535	-0.00209
388.12729	-0.00179
388.46085	-0.00166
388.78276	-0.00181
389.12166	-0.00165
389.46040	-0.00189
389.80092	-0.00209
390.14873	-0.00179
390.48294	-0.00184
390.82427	-0.00127
391.15831	-0.00170
391.49398	-0.00142
391.83369	-0.00167
392.16402	-0.00170
392.51619	-0.00150
392.83939	-0.00141
393.18428	-0.00134
393.52820	-0.00137
393.85675	-0.00133
394.20827	-0.00119
394.53520	-0.00125
394.86892	-0.00138
395.20847	-0.00125
395.54867	-0.00115
395.87641	-0.00092
396.22550	-0.00112
396.56101	-0.00112
396.90137	-0.00095
397.23509	-0.00084
397.58306	-0.00039
397.90416	-0.00058
398.24500	-0.00064
398.58665	-0.00096
398.91795	-0.00069
399.25928	-0.00044
399.61663	-0.00044
399.91944	-0.00052
400.27841	-0.00058
400.62169	-0.00063
400.94586	-0.00053
401.28169	-0.00048
401.62011	-0.00066
401.94816	-0.00052
402.27800	-0.00068
402.62548	-0.00045
402.95484	-0.00046
403.32740	-0.00016
403.64397	-0.00033
403.97009	-0.00030
404.32032	-0.00030
404.64822	-0.00041
404.97369	-0.00048
405.31243	-0.00034
405.65052	-0.00022
405.99347	-0.00025
406.33998	-0.00025
406.67160	-0.00021
407.01083	-0.00037
407.34649	-0.00023
407.67309	-0.00024
408.02219	-0.00039
408.35511	-0.00028
408.69579	-0.00024
409.02676	-0.00022
409.36664	-0.00014
409.71768	0.00002
410.04703	-0.00024
410.39079	-0.00010
410.73503	-0.00022
411.06730	-0.00032
411.40345	-0.00020
411.74203	0.00003
412.06960	-0.00011
412.42922	-0.00029
412.73948	-0.00011
413.10250	-0.00041
413.43266	-0.00033
413.75958	-0.00010
414.11322	-0.00014
414.45066	0.00008
414.77662	-0.00005
415.11309	-0.00008
415.45992	-0.00054
415.79640	-0.00005
416.12608	-0.00025
416.45139	0.00003
416.80000	-0.00009
417.13113	-0.00015
417.47958	0.00021
417.81185	0.00015
418.15868	0.00008
418.49807	0.00019
418.82160	0.00014
419.16131	0.00002
419.50572	-0.00013
419.84931	0.00013
420.19032	0.00011
420.51854	0.00007
420.85437	-0.00003
421.19457	0.00006
421.50790	0.00004
421.84357	-0.00013
422.19525	0.00017
422.51846	-0.00023
422.85752	-0.00005
423.19788	0.00012
423.53322	0.00009
423.88200	-0.00001
424.21621	-0.00002
424.54751	0.00016
424.88625	0.00008
425.22305	0.00049
425.56777	0.00031
425.90037	-0.00009
426.24720	-0.00003
426.57477	0.00010
426.91902	-0.00006
427.26099	0.00044
427.59925	0.00087
427.93249	0.00035
428.27738	0.00043
428.61386	0.00024
428.94596	0.00022
429.28454	0.00005
429.60855	0.00040
429.96154	0.00034
430.29380	0.00037
430.62300	0.00026
430.95543	-0.00007
431.29676	-0.00003
431.64213	0.00018
431.99350	0.00031
432.31573	0.00062
432.64282	0.00037
432.97865	0.00050
433.31674	0.00024
433.66244	0.00026
433.99940	0.00030
434.33038	0.00008
434.66895	0.00017
435.00883	0.00010
435.33203	0.00004
435.68178	0.00010
436.02570	-0.00003
436.36282	0.00016
436.69671	0.00011
437.03448	-0.00024
437.38212	-0.00026
437.71795	-0.00023
438.06527	-0.00010
438.38750	-0.00037
438.73353	0.00002
439.04718	0.00012
439.39450	-0.00036
439.74781	-0.00047
440.07652	-0.00071
440.41720	-0.00031
440.75125	-0.00044
441.09015	-0.00050
441.43261	-0.00054
441.78285	-0.00044
442.11770	-0.00074
442.45790	-0.00071
442.80328	-0.00052
443.15011	-0.00055
443.47639	-0.00062
443.80931	-0.00083
444.15355	-0.00066
444.48647	-0.00062
444.82359	-0.00064
445.15521	-0.00049
445.49120	-0.00061
445.83447	-0.00058
446.15654	-0.00063
446.50257	-0.00039
446.84406	-0.00030
447.18377	-0.00046
447.51199	-0.00009
447.86902	-0.00017
448.19369	-0.00032
448.53178	-0.00017
448.85822	-0.00030
449.21687	-0.00018
449.54493	-0.00006
449.87105	0.00012
450.21820	0.00046
450.55873	-0.00003
450.89018	0.00017
451.22747	0.00028
451.57560	0.00015
451.88553	0.00021
452.22395	0.00031
452.57483	0.00024
452.90192	0.00007
453.24665	0.00024
453.58409	0.00025
453.90762	-0.00004
454.25251	0.00012
454.57183	-0.00002
454.92012	0.00021
455.26518	0.00007
455.58968	0.00009
455.94331	0.00091
456.27347	0.00003
456.61238	-0.00001
456.94642	-0.00001
457.28306	-0.00051
457.61436	-0.00012
457.95035	-0.00024
458.29896	-0.00038
458.63414	-0.00019
458.98098	-0.00094
459.30418	-0.00059
459.64163	-0.00025
459.97584	-0.00038
460.33465	0.00011
460.66012	-0.00042
460.99595	-0.00031
461.33000	-0.00027
461.65725	-0.00031
462.01331	-0.00052
462.33052	-0.00028
462.67849	-0.00025
463.01885	-0.00044
463.34562	-0.00043
463.67934	-0.00068
464.01565	-0.00053
464.35650	0.00014
464.70074	-0.00025
465.03852	-0.00018
465.37548	-0.00026
465.70079	-0.00006
466.05814	-0.00044
466.39235	-0.00027
466.70730	-0.00035
467.04539	-0.00029
467.40048	-0.00011
467.72142	-0.00026
468.04511	-0.00161
468.39454	-0.00082
468.73700	-0.00014
469.07283	-0.00012
469.40671	-0.00011
469.74303	-0.00020
470.06672	-0.00036
470.41809	-0.00002
470.76039	0.00020
471.10398	0.00009
471.42298	0.00002
471.75153	0.00000
472.08444	-0.00005
472.42076	0.00082
472.77487	0.00033
473.10018	0.00070
473.44313	0.00021
473.77702	0.00009
474.11787	0.00006
474.44965	0.00011
474.79810	0.00002
475.13798	-0.00005
475.47397	0.00008
475.81271	0.00007
476.14999	0.00012
476.47886	0.00005
476.81955	0.00006
477.14631	0.00018
477.50917	0.00008
477.81684	0.00030
478.14894	0.00029
478.50403	0.00040
478.84682	0.00036
479.18281	0.00021
479.51896	0.00011
479.86386	0.00031
480.18140	0.00035
480.51577	0.00024
480.85920	0.00026
481.19633	0.00055
481.52471	0.00042
481.87721	0.00032
482.19928	0.00043
482.53414	0.00008
482.87321	0.00027
483.22797	0.00041
483.56267	0.00034
483.89947	0.00030
484.21231	0.00039
484.55510	0.00012
484.89206	0.00017
485.22870	0.00026
485.56032	0.00001
485.91476	0.00033
486.23943	0.00032
486.58885	0.00007
486.92144	0.00025
